f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,y
Source2,2017-09-26 06:48:30,-83.169563,,,0.0,Right hand shoulder blocked due to accident on M-10 after Exit 11 Meyers Rd.,MI-10 N,Detroit,Wayne,MI,48221,US,KDET,2017-09-26 06:53:00,93.0,29.97,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source2,2019-05-24 12:51:14,-88.057396,,,2.009999990463257,Lane closed due to accident on I-41 Southbound from Exit 47A WI-175 Appleton Ave to Exit 46 CR-E.,US-45 S,Milwaukee,Milwaukee,WI,53225,US,KMWC,2019-05-24 12:50:00,82.0,29.29,ESE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2020-12-14 03:00:00,-118.259622,34.079718,-118.260074,0.031,Incident on MONTANA ST near GLENDALE BLVD Drive with caution., Montana St,Los Angeles,Los Angeles,CA,90026-2517,US,KCQT,2020-12-14 02:52:00,69.0,29.89,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2016-10-25 18:19:37,-80.121895,,,0.01,Accident on FL-934 71st St at Harding Ct.,71st St,Miami Beach,Miami-Dade,FL,33141-3014,US,KOPF,2016-10-25 17:53:00,58.0,30.1,ENE,15.0,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2021-04-26 12:27:09,-96.830261,,,0.0,Lane blocked due to accident on I-35E Northbound at US-67.,I-35E N,Dallas,Dallas,TX,75224,US,KRBD,2021-04-26 12:53:00,50.0,29.15,S,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2020-08-31 06:53:17,-84.212738,,,0.0,Accident on Rhea Rd at US-319 Thomasville Rd.,Thomasville Rd,Tallahassee,Leon,FL,32312-3843,US,KTLH,2020-08-31 06:53:00,91.0,29.82,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source1,2018-06-27 02:45:58,-87.63156,41.785491,-87.63161,0.237,At 59th St/Exit 58A - Earlier accident.,Dan Ryan Expy S,Chicago,Cook,IL,60621,US,KMDW,2018-06-27 02:53:00,93.0,29.71,SSW,5.8,0.0,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,4
Source1,2018-01-23 08:08:29,-86.08613000000003,39.90695,-86.07319,0.8290000000000001,At Allisonville Rd/Exit 35 - Accident.,US-421 S,Indianapolis,Marion,IN,46250,US,KMQJ,2018-01-23 08:15:00,100.0,29.73,WSW,13.8,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2019-08-19 15:10:35,-82.567009,,,2.9800000190734863,Shoulder closed due to accident on I-26 Eastbound from Exit 25 NC-251 Broadway St to I-240 Exits 4A 4B.,I-240 W,Asheville,Buncombe,NC,28801,US,KAVL,2019-08-19 15:26:00,78.0,27.88,VAR,3.0,0.08,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,4
Source2,2018-09-13 08:56:53,-96.823135,,,0.0,One lane blocked due to accident on I-35E Northbound at I-20 Exits 467A .,I-20 E,Lancaster,Dallas,TX,75134,US,KLNC,2018-09-13 08:55:00,95.0,30.07,East,3.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-09-29 08:21:00,-80.33366600000002,25.688051,-80.33144399999998,0.179,Stationary traffic on County Hwy-913 - FL-973 - FL-94 from SW 85th St to SW 85th Ave due to accident., SW 87th Ave,Miami,Miami-Dade,FL,33173-4550,US,KTMB,2021-09-29 07:53:00,87.0,29.98,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2016-08-10 12:12:02,-82.69318,28.36388,-82.6935,0.029,At Hudson Ave - Accident., US Highway 19,Hudson,Pasco,FL,34667-1497,US,KBKV,2016-08-10 11:53:00,70.0,30.14,South,8.1,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2021-01-04 15:31:30,-77.276032,38.75372,-77.278039,0.224,Slow traffic from Waterline Dr to Pond Point Dr due to accident., Lee Chapel Rd,Burke,Fairfax County,VA,22015-4532,US,KDAA,2021-01-04 15:56:00,63.0,29.9,NNW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-05-20 14:34:14,-77.61634000000002,43.1864,-77.61634000000002,0.0,At N Clinton Ave - Accident.,Norton St,Rochester,Monroe,NY,14621,US,KROC,2020-05-20 14:54:00,31.0,29.73,SE,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2021-08-27 09:42:52,-74.018936,,,0.0,Two lanes blocked due to accident on Belt Pkwy Eastbound at Shore Pkwy.,Belt Pkwy E,Brooklyn,Kings,NY,11209,US,KJRB,2021-08-27 09:51:00,65.0,29.99,CALM,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-06-24 14:29:00.000000000,-87.981783,42.305764,-87.982047,0.014,Incident on IL-137 WB near BUTTERFIELD RD Drive with caution., W Peterson Rd,Libertyville,Lake,IL,60048-1001,US,KUGN,2022-06-24 14:55:00,38.0,29.25,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-02-25 11:55:11,-86.76863900000002,,,0.0,Accident on US-70 Hermitage Ave near Lea Ave.,Lea Ave,Nashville,Davidson,TN,37210-4820,US,KBNA,2019-02-25 11:53:00,28.0,30.5,East,4.6,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2016-04-20 14:44:38,-118.216911,,,0.01,Right hand shoulder blocked due to accident on I-5 Northbound near Exits 134A 134B CA-60.,I-5 N,Los Angeles,Los Angeles,CA,90023,US,KCQT,2016-04-20 14:47:00,14.0,29.9,Variable,5.8,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2019-07-08 11:50:38,-87.66752,41.91063,-87.66768,0.458,Closed at IL-64/North Ave - Road closed due to accident., N Milwaukee Ave,Chicago,Cook,IL,60642,US,KMDW,2019-07-08 11:53:00,45.0,29.39,VAR,6.0,0.0,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,4
Source1,2019-11-17 21:46:29,-122.32139,47.56905,-122.32049,0.145,Ramp to Columbian Way/Seattle Brg/Exit 163 - Accident.,W Seattle Brg E,Seattle,King,WA,98108,US,KBFI,2019-11-17 21:53:00,89.0,30.19,NE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2016-11-14 02:19:40,-118.473099,,,0.01,Right hand shoulder blocked due to accident on I-405 Southbound at Exit 69 Nordhoff St.,I-405 N,North Hills,Los Angeles,CA,91343,US,KVNY,2016-11-14 01:51:00,46.0,30.07,NNW,3.5,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source1,2022-10-13 13:43:07,-78.784965,35.911707,-78.78430999999998,0.046,Incident on LITTLE BRIER CREEK LN near HOUSE 10251 Drive with caution., Brier Leaf Ln,Raleigh,Wake,NC,27617-7593,US,KRDU,2022-10-13 13:36:00,66.0,29.35,WSW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2022-02-07 07:07:43,-84.19416,,,0.0,Crash on OH-48 Ludlow St at Performance Pl.,N Ludlow St,Dayton,Montgomery,OH,45402-1703,US,KFFO,2022-02-07 06:56:00,86.0,29.28,CALM,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source2,2018-07-31 08:50:21,-112.625412,,,0.0,Left lane blocked due to accident on AZ-85 Oglesby Rd Northbound at Southern Ave.,W Southern Ave,Buckeye,Maricopa,AZ,85326,US,KBXK,2018-07-31 08:55:00,38.0,29.94,ENE,4.6,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-12-02 17:00:19,-88.37339300000002,43.050847,-88.368675,0.241,Incident on I-94 EB near WI-83 Drive with caution.,State Road 83,Delafield,Waukesha,WI,53018,US,KUES,2022-12-02 16:45:00,61.0,28.66,S,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source1,2017-09-29 06:09:57,-87.64492,41.85595,-87.64433000000002,0.35,At Canalport Ave/Cermak Rd/Exit 53 - Accident.,I-90 E,Chicago,Cook,IL,60616,US,KMDW,2017-09-29 05:53:00,64.0,30.1,West,5.8,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source1,2022-12-13 15:55:58,-90.06297099999998,29.966021,-90.063604,0.061,Incident on N RAMPART ST near ESPLANADE AVE Drive with caution., N Rampart St,New Orleans,Orleans,LA,70116-1911,US,KAUD,2022-12-13 15:55:00,90.0,29.87,SE,9.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-08-17 13:31:28,-78.748421,,,0.0,Accident on I-40 Westbound at Exit 291 Cary Towne Blvd.,Cary Towne Blvd,Raleigh,Wake,NC,27606,US,KRDU,2017-08-17 13:51:00,59.0,29.98,South,6.9,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2020-04-02 16:20:59,-121.93285,37.4769,-121.93285,0.0,At CA-262/Mission Blvd/Warren Ave - Accident. Center lane blocked.,I-880 N,Fremont,Alameda,CA,94538,US,KPAO,2020-04-02 16:47:00,32.0,30.07,WNW,15.0,,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2020-05-15 13:22:17,-79.938507,,,0.0,Accident on SC-403 at US-76.,S Brockington St,Timmonsville,Florence,SC,29161-2002,US,KFLO,2020-05-15 12:53:00,45.0,30.03,S,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-07-28 07:44:32,-83.889732,,,0.0,Right lane blocked due to multi-vehicle accident on I-10 Westbound at Exit 225 US-19 Jefferson.,S Jefferson,Lamont,Jefferson,FL,32336,US,K40J,,,,,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2018-09-17 07:40:34,-86.39145699999996,,,0.0,Accident on Grant St at Tilden Dr.,E Tilden Dr,Brownsburg,Hendricks,IN,46112-1497,US,KEYE,2018-09-17 07:53:00,84.0,29.94,North,5.8,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-03-25 17:51:38,-74.03299,,,0.0,One lane blocked due to accident on I-278 Westbound near Exit 17 / Belt Pkwy Exits 2 3.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11209,US,KJRB,2018-03-25 17:55:00,49.0,,NNE,11.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-03-01 20:55:00.000000,-123.42346787393843,40.79398917575462,-123.35616787393845,3.583,Incident on CA-299 EB near HOUSE 1758 Drive with caution., CA-299,Burnt Ranch,Trinity,CA,95527,US,KO54,,,,,,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2020-06-03 07:43:56,-90.45034,38.69399,-90.45034,0.0,At MO-D/Page Ave/Exit 16 - Accident. Two lanes blocked.,I-270 N,Saint Louis,St. Louis County,MO,63146,US,KSTL,2020-06-03 07:51:00,64.0,29.29,WSW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2023-01-25 14:54:40,-87.929932,42.363601,-87.929777,0.008,Closed at I-94/Tri-State Tollway - Road closed due to accident.,N Riverside Dr,Gurnee,Lake,IL,60031,US,KUGN,2023-01-25 14:51:00,92.0,28.89,NNW,6.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2018-10-31 15:12:06,-106.692101,,,0.0,Accident on Taylor Ranch Rd at Golf Course Rd.,Golf Course Rd NW,Albuquerque,Bernalillo,NM,87120,US,KAEG,2018-10-31 14:47:00,76.0,30.04,ESE,8.1,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2018-10-03 09:52:01,-82.486475,29.746958000000006,-82.486475,0.0,At CR-222/Exit 390 - Accident. Right lane blocked.,I-75 S,Alachua,Alachua,FL,32615,US,KGNV,2018-10-03 09:53:00,74.0,30.13,ENE,6.9,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2022-02-27 16:44:12,-78.565407,,,0.0,Lane closed due to crash on I-40 Eastbound before Exit 309 Us-70 Exit 318.,I-40,Garner,Wake,NC,27529,US,KRDU,2022-02-27 16:51:00,86.0,29.66,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2016-09-19 16:10:40,-82.793648,,,0.0,Queueing traffic due to accident on County Hwy-694 Park Blvd Northbound at Johnson Blvd.,Park Blvd,Seminole,Pinellas,FL,33772-4709,US,KPIE,2016-09-19 15:53:00,59.0,29.93,West,9.2,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2020-09-15 11:45:41,-80.92465200000002,,,0.0,Accident on Boyer St at Billy Graham Pkwy.,Boyer St,Charlotte,Mecklenburg,NC,28208,US,KCLT,2020-09-15 11:52:00,53.0,29.48,E,12.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-12-02 18:34:53,-82.28196,34.935639,-82.28229499999998,0.058,Incident on FAIRVIEW RD near CASA LOMA DR Drive with caution., Fairview Rd,Taylors,Greenville,SC,29687-5303,US,KGSP,2022-12-02 18:53:00,53.0,29.38,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,2
Source2,2019-06-26 19:09:23,-80.118416,,,0.0,3 left lane blocked due to accident on I-95 Northbound at Exit 45 FL-808 Glades Rd.,I-95 N,Boca Raton,Palm Beach,FL,33431,US,KBCT,2019-06-26 18:53:00,65.0,30.01,ENE,13.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2018-09-11 09:02:18,-78.765884,,,0.0,Accident on US-70 Glenwood Ave at Westgate Rd.,Aviation Pkwy,Raleigh,Wake,NC,27617,US,KRDU,2018-09-11 08:51:00,87.0,30.09,Calm,,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-02-16 14:40:30,-118.216047,33.944893,-118.099195,9.617,Stationary traffic on Golden State Fwy S - Santa Ana Fwy S - I-10 W - I-5 S from Cesar E Chavez Ave (I-10/I-5) to I-605 (I-5) due to accident.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,KCQT,2022-02-16 14:47:00,46.0,29.77,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-11-21 16:15:03,-94.36628222420516,35.426243016264884,-94.34239222420518,1.914,Incident on I-540 EB near I-540 Expect long delays.,I-540,Fort Smith,Sebastian,AR,72904,US,KFSM,2021-11-21 15:53:00,48.0,29.65,NNW,13.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-05-18 12:26:57,-90.031299,29.965253000000004,-90.031424,0.03,Incident on POLAND AVE near MARAIS ST Expect delays., Marais St,New Orleans,Orleans,LA,70117-4812,US,KNEW,2022-05-18 12:53:00,61.0,30.02,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2021-06-15 08:06:29,-88.93029,,,0.0,Left lane blocked due to accident on US-90 Beach Blvd Westbound at St Charles Ave.,Beach Blvd,Biloxi,Harrison,MS,39530,US,KBIX,2021-06-15 07:56:00,78.0,29.92,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-12-19 20:49:00,-118.506313,34.365221000000005,-118.504273,0.123,Incident on NEWHALL AVE near SIERRA HWY Drive with caution., Newhall Ave,Newhall,Los Angeles,CA,91321,US,K3A6,2020-12-19 20:51:00,29.0,29.37,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,2
Source1,2022-07-10 16:03:15.000000000,-120.531424,44.377881,-120.525176,0.547,Incident on US-26 EB near MM 38 Drive with caution., NE Ochoco Hwy,Prineville,Crook,OR,97754,US,KRDM,2022-07-10 15:56:00,21.0,27.05,N,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2021-09-24 08:37:22,-81.977905,,,0.0,Accident on US-176 at Valley Falls Rd.,I-585 N,Spartanburg,Spartanburg,SC,29303,US,KSPA,2021-09-24 08:35:00,82.0,29.28,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source3,2020-05-07 15:27:23,-118.23153700000002,,,0.0,Middle lane blocked due to accident on CA-110 Southbound at Exit 25 Academy Rd.,Arroyo Seco Pkwy,Los Angeles,Los Angeles,CA,90012,US,KCQT,2020-05-07 15:52:00,26.0,29.62,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-06-23 12:20:06,-80.31594799999998,25.782667,-80.318685,0.205,Stationary traffic on FL-969 from Dolphin Expy W to Palmetto Expy N due to accident.,Milam Dairy Rd,Miami,Miami-Dade,FL,33126,US,KMIA,2021-06-23 11:53:00,61.0,30.12,ESE,10.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-12-23 13:29:25.000000000,-80.446177,25.684452,-80.446072,0.186,Slow traffic on SW 157th Ave from Sunset Dr to FL-94/SW 88th St due to accident., SW 157th Ave,Miami,Miami-Dade,FL,33193,US,KTMB,2022-12-23 13:53:00,64.0,29.97,WSW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-11-26 10:06:05,-111.934708,,,0.0,Accident on 68th St near Indian School Rd.,N 68th St,Scottsdale,Maricopa,AZ,85251,US,KPHX,2019-11-26 09:51:00,26.0,28.74,N,8.0,0.0,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,2
Source1,2020-02-13 05:50:54,-73.86608000000003,40.83482,-73.86608000000003,0.0,At White Plains Rd/Exit 5 - Accident. Heavy rain.,Cross Bronx Expy E,Bronx,Bronx,NY,10460,US,KLGA,2020-02-13 05:51:00,93.0,29.71,NE,6.0,0.01,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Day,2
Source2,2019-02-20 10:47:28,-77.45166800000001,,,0.0,Accident on NY-404 Ridge Rd at Webster Commons Blvd.,Webster Commons Blvd,Webster,Monroe,NY,14580-3810,US,KROC,2019-02-20 10:54:00,53.0,30.37,SE,12.7,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2021-09-29 05:55:30,-122.317568,37.911682,-122.317498,0.535,Stationary traffic on I-80 W from Cutting Blvd (I-80) to Carlson Blvd (I-80) due to accident.,I-80 W,Richmond,Contra Costa,CA,94804,US,KCCR,2021-09-29 05:53:00,77.0,29.95,S,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,2
Source2,2021-12-09 08:14:10,-121.327957,,,0.0,Accident on Auburn Blvd at Manzanita Ave.,Auburn Blvd,Citrus Heights,Sacramento,CA,95621-6005,US,KMCC,2021-12-09 08:15:00,100.0,29.8,WNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2016-09-30 23:44:49,-77.07101999999998,39.00557,-77.08255,0.622,At MD-185/Connecticut Ave/Exit 33 - Accident.,Capital Beltway W,Chevy Chase,Montgomery,MD,20815,US,KCGS,2016-09-30 23:44:00,94.0,30.12,ENE,4.6,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source2,2018-03-24 11:12:24,-98.41938,,,0.0,Accident on Blue Wing Rd at Southton Rd.,Southton Rd,San Antonio,Bexar,TX,78223-5445,US,KSSF,2018-03-24 10:53:00,74.0,29.92,SSW,8.1,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-01-06 06:43:43,-122.400665,,,0.0,Accident on US-101 Northbound at San Bruno Ave.,Bayshore Fwy N,San Bruno,San Mateo,CA,94066,US,KSFO,2019-01-06 06:56:00,86.0,29.91,ESE,9.2,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source2,2019-12-27 05:42:32,-95.142761,,,0.0,Accident on Space Center Blvd at Genoa Red Bluff Rd.,Genoa Red Bluff Rd,Pasadena,Harris,TX,77505,US,KEFD,2019-12-27 05:50:00,100.0,30.01,CALM,0.0,,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,2
Source1,2018-08-15 09:25:09,-84.09213000000003,33.97637,-84.08955999999998,0.365,At GA-120/Exit 107 - Accident.,GA-403 N,Lawrenceville,Gwinnett,GA,30043,US,KLZU,2018-08-15 08:56:00,79.0,30.12,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2019-12-16 10:28:00,-118.210009,33.924731,-118.210009,0.0,At Long Beach Blvd - Accident.,Long Beach Blvd,Lynwood,Los Angeles,CA,90262,US,KHHR,2019-12-16 10:53:00,22.0,30.17,CALM,0.0,0.0,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,2
Source1,2022-11-14 14:47:30,-112.313198,33.457898,-112.331131,1.034,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from 115th Ave/Exit 131 (I-10) to Dysart Rd/Exit 129 (I-10) due to accident.,I-10 W,Avondale,Maricopa,AZ,85323,US,KGYR,2022-11-14 14:47:00,24.0,29.04,VAR,6.0,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-05-19 06:05:39,-88.135176,42.280528,-88.13517900000002,0.211,Incident on GARLAND RD NB near BONNER RD Drive with caution., W Bonner Rd,Wauconda,Lake,IL,60084-1096,US,KPWK,2021-05-19 05:52:00,79.0,29.46,SSE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-03-18 11:57:00,-122.153605,37.768575,-122.153605,0.0,At Keller Ave - Accident.,I-580 W,Oakland,Alameda,CA,94605,US,KOAK,2020-03-18 11:53:00,62.0,29.92,SSE,10.0,0.0,False,False,False,True,False,False,True,False,False,False,False,Day,Day,Day,2
Source1,2021-09-09 07:03:33,-86.71265799999998,36.034927,-86.713239,0.482,Stationary traffic on TN-11 - US-41A N - US-31A N - US-31A S - US-41A S from TN-253/Concord Rd (US-31 Alt) to TN-254/Old Hickory Blvd (US-31 Alt) due to accident., Nolensville Pike,Nashville,Davidson,TN,37211-6810,US,KBNA,2021-09-09 06:53:00,75.0,29.33,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-05-30 06:41:00,-117.6746141904942,33.55751251807434,-117.6815041904942,1.509,Accident on I-5 (CA-73) from Greenfield Dr (CA-73) to San Joaquin Hills Transportation Corridor N - CA-73 N.,I-5,San Juan Capistrano,Orange,CA,92675,US,KSNA,2021-05-30 06:53:00,78.0,29.82,CALM,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-10-13 22:28:22,-77.190979,,,1.7000000476837158,Entry ramp to I-95 Southbound from Fairfax County Pkwy Eastbound closed due to accident.,Backlick Rd,Springfield,Fairfax County,VA,22150,US,KDAA,2020-10-13 22:56:00,94.0,29.92,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source2,2022-05-22 04:53:52,-117.474197,,,0.0,Crash on I-15 Northbound at Exit 131 CA-138.,I-15,San Bernardino,San Bernardino,CA,92407,US,KSBD,2022-05-22 05:00:00,71.0,28.77,WSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source2,2020-04-07 08:47:18,-73.980965,,,0.0,Accident on NJ-4 at NJ-93 Grand Ave.,E State Route 4,Englewood,Bergen,NJ,07631,US,KTEB,2020-04-07 08:51:00,43.0,29.96,NW,7.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-12-01 19:31:41,-86.840515,,,0.0,Accident on Nebraska Ave at 45th Ave.,45th Ave N,Nashville,Davidson,TN,37209-4768,US,KBNA,2017-12-01 19:53:00,50.0,30.2,NW,3.5,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2021-01-12 18:27:16,-82.25614200000003,,,0.0,Accident on Pelham Rd near Garlington Rd.,Garlington Rd,Greenville,Greenville,SC,29615,US,KGMU,2021-01-12 18:53:00,80.0,29.03,WSW,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,2
Source2,2018-05-31 18:35:26,-117.20031000000002,,,0.0,Accident on CA-210 Eastbound at Exit 82 Baseline St.,CA-210 E,Highland,San Bernardino,CA,92346,US,KSBD,2018-05-31 18:45:00,38.0,29.89,WSW,10.4,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2016-12-30 12:48:14,-80.17251999999998,26.546512,-80.172764,1.266,Between SR-804/Exit 86 and SR-802/Exit 93 - Accident.,Ronald Reagan Tpke,Boynton Beach,Palm Beach,FL,33437,US,KBCT,2016-12-30 12:50:00,49.0,30.19,North,18.4,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source3,2017-01-10 14:30:25,-81.650414,,,0.01,Left lane blocked due to accident on I-4 Westbound at Exit 55 US-27.,I-4 W,Davenport,Polk,FL,33837,US,KISM,2017-01-10 14:56:00,63.0,30.38,SE,5.8,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-05-10 08:16:21,-92.20541,43.883016,-92.223341,1.272,Incident on US-52 near CR-136 Drive with caution., Highway 52 SE,Chatfield,Olmsted,MN,55923-3403,US,KFKA,2021-05-10 08:15:00,61.0,28.79,NNE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2016-11-21 12:52:39,-117.593964,,,0.01,#1 lane blocked due to accident on CA-91 Westbound before Exits 49 49A Lincoln Ave.,CA-91 W,Corona,Riverside,CA,92882,US,KAJO,2016-11-21 12:56:00,68.0,29.98,West,9.2,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-10-17 18:19:04,-82.333931,,,0.0,Accident on Butler Rd at Lakewood Dr.,W Butler Rd,Greenville,Greenville,SC,29607-4820,US,KGMU,2019-10-17 17:53:00,33.0,28.77,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-08-04 02:41:03,-117.084496,,,0.0,Right hand shoulder blocked due to accident on CA-79 Winchester Rd Northbound after Garboni Rd.,Winchester Rd,Winchester,Riverside,CA,92596-9709,US,KF70,2017-08-04 02:35:00,83.0,30.0,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2021-02-11 02:17:26,-77.52419300000003,37.619666,-77.524353,0.01,Incident on WISTAR RD near W BROAD ST Drive with caution., W Broad St,Henrico,Henrico,VA,23294-3610,US,KOFP,2021-02-11 01:54:00,79.0,29.95,ENE,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,2
Source1,2022-09-01 15:48:00.000000,-82.56504100000002,35.51065999999999,-82.57875899999998,1.254,Incident on I-26 WB near EXIT 40 Left lane blocked.,Blue Ridge Pkwy,Asheville,Buncombe,NC,28803,US,KAVL,2022-09-01 15:54:00,50.0,27.81,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
